High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
