,scaled_input_age,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_native-country,origin_input_class,scaled_cf_age,scaled_cf_workclass,scaled_cf_education,scaled_cf_marital-status,scaled_cf_occupation,scaled_cf_relationship,scaled_cf_race,scaled_cf_sex,scaled_cf_capital-gain,scaled_cf_capital-loss,scaled_cf_hours-per-week,scaled_cf_native-country,scaled_cf_class,origin_cf_age,origin_cf_workclass,origin_cf_education,origin_cf_marital-status,origin_cf_occupation,origin_cf_relationship,origin_cf_race,origin_cf_sex,origin_cf_capital-gain,origin_cf_capital-loss,origin_cf_hours-per-week,origin_cf_native-country,origin_cf_class,running_time,Found,ground_truth,prediction
0,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.37755102040816324,United-States,<=50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.6,0.0,0.37755102040816324,United-States,>50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,59999.4,0.0,38.0,United-States,>50K,0.22693109512329102,Y,<=50K,<=50K
0,0.27397260273972607,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.37755102040816324,United-States,<=50K,37.00000000000001,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.85240246,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.4,0.0,0.37755102040816324,United-States,>50K,79.22537958000001,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,39999.600000000006,0.0,38.0,United-States,>50K,0.18825292587280273,Y,<=50K,<=50K
0,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407025,0.0,0.5,United-States,<=50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,United-States,<=50K,0.16405676,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407025,0.0,0.5,United-States,>50K,28.976143479999998,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,United-States,>50K,0.1941969394683838,Y,<=50K,<=50K
0,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,>50K,28.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.1,0.0,0.39795918367346933,United-States,>50K,28.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,9999.900000000001,0.0,40.0,United-States,>50K,0.19242286682128906,Y,>50K,<=50K
0,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.07688076880768807,0.0,0.39795918367346933,United-States,>50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,>50K,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.39795918367346933,United-States,<=50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K,0.1917707920074463,Y,>50K,>50K
0,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.3232323232323232,0.39795918367346933,United-States,<=50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1408.0,40.0,United-States,<=50K,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0.8,0.3232323232323232,0.39795918367346933,United-States,>50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,79999.20000000001,1408.0,40.0,United-States,>50K,0.1941382884979248,Y,<=50K,<=50K
0,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,0.31632653061224486,United-States,<=50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,32.0,United-States,<=50K,0.1506849315068493,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Male,0.2,0.0,0.31632653061224486,United-States,>50K,28.0,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Male,19999.800000000003,0.0,32.0,United-States,>50K,0.1912689208984375,Y,<=50K,<=50K
0,0.0547945205479452,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,0.39462809917355374,0.2959183673469387,United-States,<=50K,21.0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,1719.0,29.999999999999996,United-States,<=50K,0.0547945205479452,Private,Some-college,Married-AF-spouse,Craft-repair,Own-child,White,Male,0.3,0.39462809917355374,0.2959183673469387,United-States,>50K,21.0,Private,Some-college,Married-AF-spouse,Craft-repair,Own-child,White,Male,29999.7,1719.0,29.999999999999996,United-States,>50K,0.19035983085632324,Y,<=50K,<=50K
0,0.4520547945205479,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.5544077134986226,0.2959183673469387,United-States,>50K,50.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,29.999999999999996,United-States,>50K,0.4520547945205479,Self-emp-not-inc,5th-6th,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.5544077134986226,0.2959183673469387,United-States,<=50K,50.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,2415.0,29.999999999999996,United-States,<=50K,0.1928858757019043,Y,>50K,>50K
0,0.0684931506849315,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,0.0,0.0,0.39795918367346933,United-States,<=50K,22.0,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0684931506849315,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,0.6,0.0,0.39795918367346933,Germany,>50K,22.0,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,59999.4,0.0,40.0,Germany,>50K,0.18966913223266602,Y,<=50K,<=50K
