,Unnamed: 0,scaled_input_age,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_native-country,origin_input_class,scaled_cf_age,scaled_cf_workclass,scaled_cf_education,scaled_cf_marital-status,scaled_cf_occupation,scaled_cf_relationship,scaled_cf_race,scaled_cf_sex,scaled_cf_capital-gain,scaled_cf_capital-loss,scaled_cf_hours-per-week,scaled_cf_native-country,scaled_cf_class,origin_cf_age,origin_cf_workclass,origin_cf_education,origin_cf_marital-status,origin_cf_occupation,origin_cf_relationship,origin_cf_race,origin_cf_sex,origin_cf_capital-gain,origin_cf_capital-loss,origin_cf_hours-per-week,origin_cf_native-country,origin_cf_class,running_time,Found,ground_truth,prediction
2,0,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.3979591727256775,Guatemala,<=50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,39.9999989271164,Guatemala,<=50K,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,1.0,0.0,0.3979591727256775,Guatemala,>50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,99999.0,0.0,39.9999989271164,Guatemala,>50K,0.3884792327880859,Y,<=50K,<=50K
2,0,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.3979591727256775,Guatemala,<=50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,39.9999989271164,Guatemala,<=50K,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0.9,0.0,0.3979591727256775,Guatemala,>50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,89999.1,0.0,39.9999989271164,Guatemala,>50K,0.3739674091339111,Y,<=50K,<=50K
2,0,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.3979591727256775,Guatemala,<=50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,39.9999989271164,Guatemala,<=50K,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.8,0.0,0.00583877,Guatemala,>50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,79999.20000000001,0.0,1.57219946,Guatemala,>50K,0.3710305690765381,Y,<=50K,<=50K
2,0,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.3979591727256775,Guatemala,<=50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,39.9999989271164,Guatemala,<=50K,0.1643835604190826,Private,HS-grad,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.3979591727256775,Guatemala,>50K,28.999999910593036,Private,HS-grad,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,39.9999989271164,Guatemala,>50K,0.3557238578796386,Y,<=50K,<=50K
2,0,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.3979591727256775,Guatemala,<=50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,39.9999989271164,Guatemala,<=50K,0.1643835604190826,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.7,0.0,0.3979591727256775,Guatemala,>50K,28.999999910593036,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,69999.3,0.0,39.9999989271164,Guatemala,>50K,0.3612606525421142,Y,<=50K,<=50K
3,0,0.4931506812572479,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.3979591727256775,United-States,>50K,52.99999973177911,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,39.9999989271164,United-States,>50K,0.4931506812572479,State-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,52.99999973177911,State-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.3560330867767334,Y,>50K,>50K
3,0,0.4931506812572479,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.3979591727256775,United-States,>50K,52.99999973177911,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,39.9999989271164,United-States,>50K,0.4931506812572479,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.3979591727256775,Holand-Netherlands,<=50K,52.99999973177911,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,39.9999989271164,Holand-Netherlands,<=50K,0.3534226417541504,Y,>50K,>50K
3,0,0.4931506812572479,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.3979591727256775,United-States,>50K,52.99999973177911,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,39.9999989271164,United-States,>50K,0.4931506812572479,State-gov,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,52.99999973177911,State-gov,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.3567938804626465,Y,>50K,>50K
3,0,0.4931506812572479,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.3979591727256775,United-States,>50K,52.99999973177911,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,39.9999989271164,United-States,>50K,0.4931506812572479,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.9,0.3979591727256775,United-States,<=50K,52.99999973177911,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,3920.4,39.9999989271164,United-States,<=50K,0.3619699478149414,Y,>50K,>50K
3,0,0.4931506812572479,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.3979591727256775,United-States,>50K,52.99999973177911,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,39.9999989271164,United-States,>50K,0.57979214,State-gov,Doctorate,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,59.32482622,State-gov,Doctorate,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.3528890609741211,Y,>50K,>50K
4,0,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.2,0.0,0.3979591727256775,United-States,>50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,19999.800000000003,0.0,39.9999989271164,United-States,>50K,0.3686451911926269,Y,<=50K,<=50K
4,0,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0.7,0.0,0.3979591727256775,United-States,>50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,69999.3,0.0,39.9999989271164,United-States,>50K,0.3509562015533447,Y,<=50K,<=50K
4,0,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.51980702,United-States,>50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,51.94108796,United-States,>50K,0.3499298095703125,Y,<=50K,<=50K
4,0,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,1.0,0.0,0.3979591727256775,United-States,>50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,99999.0,0.0,39.9999989271164,United-States,>50K,0.355884313583374,Y,<=50K,<=50K
4,0,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2054794579744339,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,1.0,0.0,0.3979591727256775,United-States,>50K,32.000000432133675,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,99999.0,0.0,39.9999989271164,United-States,>50K,0.3608601093292236,Y,<=50K,<=50K
5,0,0.2876712381839752,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.4795918464660644,United-States,<=50K,38.0000003874302,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.00000095367432,United-States,<=50K,0.2876712381839752,State-gov,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.4795918464660644,Thailand,>50K,38.0000003874302,State-gov,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.00000095367432,Thailand,>50K,0.3847479820251465,Y,<=50K,<=50K
5,0,0.2876712381839752,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.4795918464660644,United-States,<=50K,38.0000003874302,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.00000095367432,United-States,<=50K,0.2876712381839752,Federal-gov,HS-grad,Married-civ-spouse,Other-service,Unmarried,White,Female,0.0,0.0,0.4795918464660644,United-States,>50K,38.0000003874302,Federal-gov,HS-grad,Married-civ-spouse,Other-service,Unmarried,White,Female,0.0,0.0,48.00000095367432,United-States,>50K,0.3550229072570801,Y,<=50K,<=50K
5,0,0.2876712381839752,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.4795918464660644,United-States,<=50K,38.0000003874302,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.00000095367432,United-States,<=50K,0.2876712381839752,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.3,0.0,0.64724258,United-States,>50K,38.0000003874302,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,29999.7,0.0,64.42977284000001,United-States,>50K,0.3539679050445556,Y,<=50K,<=50K
5,0,0.2876712381839752,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.4795918464660644,United-States,<=50K,38.0000003874302,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.00000095367432,United-States,<=50K,0.2876712381839752,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.97686953,United-States,>50K,38.0000003874302,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,96.73321394,United-States,>50K,0.3519737720489502,Y,<=50K,<=50K
5,0,0.2876712381839752,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.4795918464660644,United-States,<=50K,38.0000003874302,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.00000095367432,United-States,<=50K,0.2876712381839752,Private,Bachelors,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,0.4795918464660644,United-States,>50K,38.0000003874302,Private,Bachelors,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,48.00000095367432,United-States,>50K,0.3487386703491211,Y,<=50K,<=50K
6,0,0.2054794579744339,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,>50K,32.000000432133675,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,>50K,0.28951738,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,0.4285714328289032,United-States,<=50K,38.13476874,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,43.00000041723252,United-States,<=50K,0.3601441383361816,Y,>50K,>50K
6,0,0.2054794579744339,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,>50K,32.000000432133675,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,>50K,0.45027618,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,<=50K,49.87016114,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,<=50K,0.3790671825408935,Y,>50K,>50K
6,0,0.2054794579744339,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,>50K,32.000000432133675,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,>50K,0.2054794579744339,Never-worked,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,<=50K,32.000000432133675,Never-worked,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,<=50K,0.3532190322875976,Y,>50K,>50K
6,0,0.2054794579744339,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,>50K,32.000000432133675,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,>50K,0.33040226,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,<=50K,41.11936498,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,<=50K,0.3599860668182373,Y,>50K,>50K
6,0,0.2054794579744339,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,>50K,32.000000432133675,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,>50K,0.48645522,Private,Bachelors,Married-AF-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.4285714328289032,United-States,<=50K,52.51123106,Private,Bachelors,Married-AF-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.00000041723252,United-States,<=50K,0.3532223701477051,Y,>50K,>50K
7,0,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.2,0.0,0.3979591727256775,United-States,>50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,19999.800000000003,0.0,39.9999989271164,United-States,>50K,0.3598816394805908,Y,<=50K,<=50K
7,0,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.1,0.4,0.3979591727256775,United-States,>50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,9999.9,1742.4,39.9999989271164,United-States,>50K,0.3589766025543213,Y,<=50K,<=50K
7,0,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.3979591727256775,Laos,>50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,39.9999989271164,Laos,>50K,0.3547005653381347,Y,<=50K,<=50K
7,0,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.7,0.0,0.3979591727256775,United-States,>50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,69999.3,0.0,39.9999989271164,United-States,>50K,0.3640425205230713,Y,<=50K,<=50K
7,0,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.3979591727256775,United-States,<=50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,39.9999989271164,United-States,<=50K,0.2465753406286239,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.3,0.0,0.3979591727256775,United-States,>50K,34.99999986588955,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,29999.7,0.0,39.9999989271164,United-States,>50K,0.3537564277648926,Y,<=50K,<=50K
8,0,0.4794520437717438,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,<=50K,51.9999991953373,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,<=50K,0.4794520437717438,Private,Doctorate,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,0.5,United-States,>50K,51.9999991953373,Private,Doctorate,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,50.00000000000001,United-States,>50K,0.3739602565765381,Y,<=50K,<=50K
