3.946814241637690568e-01,3.564423402096719151e-01,3.889600227628395857e-01,2.535398609800051384e-01,4.502121513045047596e-01,3.011554230339172911e-01,2.687441424554826153e-01,3.211729622266402129e-01,4.100373731980780923e-01,2.752737994945237965e-01,8.538837588267245149e-02,1.235490503880253971e-01,7.006549498185932201e-02,4.741892946929199271e-02,1.037835265322772371e-01,1.565700818805329797e-01,6.020202020202020110e-02,1.636105322977836896e-01,1.384307986716947214e-01,7.725633265619168133e-02,3.977048461369781518e-01,4.869402985074626766e-01,3.630217070814905078e-01,2.144700277888050843e-01,5.549098593409496072e-01,4.081749473663784933e-01,3.398290598290598652e-01,5.082474226804123418e-01,4.786122609895525626e-01,3.368752459661550902e-01
1.914393457074293758e-01,4.998309097057827000e-01,1.871532223644899462e-01,1.058954775594267428e-01,1.996027805362463603e-01,1.038638340166480323e-01,4.625117150890346168e-02,6.525844930417495915e-02,4.100373731980780923e-01,1.857624262847512586e-01,5.058844830707946022e-02,3.148201375223860787e-01,5.673090515007302853e-02,2.130751328917926748e-02,1.498793214807764007e-01,1.537752666404809954e-01,4.030303030303029888e-02,1.325629854139041552e-01,3.385208532672931980e-01,4.547213354891310733e-02,1.374899495650902526e-01,5.223880597014926019e-01,1.367495297646281194e-01,6.274811433108376524e-02,1.603381100178298824e-01,1.055680065197776296e-01,6.187179487179487319e-02,1.654639175257731909e-01,3.309678691109797510e-01,8.139839958021771738e-02
2.482491796855869071e-01,1.237740953669258515e-01,2.444871247688149563e-01,1.431820132154809910e-01,3.187686196623635837e-01,1.740588893030190210e-01,9.493908153701967334e-02,1.266401590457256476e-01,2.317138280832888864e-01,2.409435551811289766e-01,7.785623755205503538e-02,6.573216299277014063e-02,7.487160156434058411e-02,3.432586599128124860e-02,1.625250705374443050e-01,1.863310874097350300e-01,7.921717171717171380e-02,2.025004735745406237e-01,1.326616761411605894e-01,1.208214142586681028e-01,2.014472626270009115e-01,1.167377398720682025e-01,1.908901428498805397e-01,9.805478364430328386e-02,3.184969953113650498e-01,1.877443703854624613e-01,1.511965811965812201e-01,2.890378006872852401e-01,1.969248965109403615e-01,1.803095894004984046e-01
2.820412361036289672e-01,2.904971254649982848e-01,2.751458244415990739e-01,1.650647901827855535e-01,4.475038367789112570e-01,1.807988570008697005e-01,9.311152764761010392e-02,1.381709741550695703e-01,2.514682327816337715e-01,1.503791069924176327e-01,6.644939344559114280e-02,2.235070419421168464e-01,6.323328464401831162e-02,3.440057676719000812e-02,1.417887616004351314e-01,8.987219385442789255e-02,4.727272727272727182e-02,1.774199659026330644e-01,1.541903529014464480e-01,3.186020480079598816e-02,2.347050654191945029e-01,3.710021321961621821e-01,2.191042651619134474e-01,1.180527987296546288e-01,4.142508089546324546e-01,1.434060016881567312e-01,1.180341880341880395e-01,2.718556701030927503e-01,2.193968066232998559e-01,7.208448117539023592e-02
5.621724864097165097e-01,5.103145079472437562e-01,6.009389671361502483e-01,4.087359478245945477e-01,4.041708043694141050e-01,6.906448005963474746e-01,4.838331771321461305e-01,5.556660039761430747e-01,6.567004805125468136e-01,5.905644481887108999e-01,3.056309976462067146e-01,7.088151407282937688e-01,4.859350704424445500e-01,2.043302365716719027e-01,4.847537138389365619e-02,6.039671269299332623e-01,2.244949494949494972e-01,7.747679484750898959e-01,5.200371475206844174e-01,4.126832773655045306e-01,4.488706965865068566e-01,4.776119402985075091e-01,4.941792486401300755e-01,2.750099245732433584e-01,2.148187281252063596e-01,3.521941186172637961e-01,3.110256410256410642e-01,6.072164948453607769e-01,3.175635718509758343e-01,3.099829463465827994e-01
1.228757529751701716e-01,2.627663172133919423e-01,1.218523260776781525e-01,6.470436797391229677e-02,2.519635280310553727e-01,1.106659212324512531e-01,1.352858481724460993e-01,5.323061630218687418e-02,4.255205552589428342e-01,2.778011794439763094e-01,8.879232301285533424e-02,3.448893409095933893e-01,9.376619705036989827e-02,2.986189713073264876e-02,1.008600469116497089e-01,2.129195999637429337e-01,1.458080808080808033e-01,2.028793332070467637e-01,2.493105195024483689e-01,1.284565316529165391e-01,1.024047949711278660e-01,3.318230277185501009e-01,1.062986121701998132e-01,4.468539102818577802e-02,1.591494419863963006e-01,1.090607445353203031e-01,1.645299145299145560e-01,1.227147766323024164e-01,2.568499901438990873e-01,1.511871966417420166e-01
6.322052989862384509e-01,6.635103145079470632e-01,6.557120500782471773e-01,4.696644640865013098e-01,5.883361921097771674e-01,7.875512486023108494e-01,8.233364573570758349e-01,7.554671968190854736e-01,6.567004805125468136e-01,4.254422914911542009e-01,2.225239905848270527e-01,2.725905945300581279e-01,2.363002403053291733e-01,1.483345100280538953e-01,1.634769011116021242e-01,4.423965918361180139e-01,1.797222222222222276e-01,3.152112142451222176e-01,2.161028873754713420e-01,1.827660544753534344e-01,6.235655288356112269e-01,7.302771855010662394e-01,6.614305322556046640e-01,3.963378324732036440e-01,6.196262299412269581e-01,8.157580696801234321e-01,8.023076923076923883e-01,9.106529209621992971e-01,4.971417307313227285e-01,4.523153614062705441e-01
3.182819922621087372e-01,4.768346296922555405e-01,3.197467634087353128e-01,1.889213078177293392e-01,3.791640335831001352e-01,3.328363771897130396e-01,2.612464854732895470e-01,3.211729622266402129e-01,5.702082221035772447e-01,3.026537489469249831e-01,1.119681332609089308e-01,3.278648654624245484e-01,1.308486076426518541e-01,4.519628388600629987e-02,3.116225311894482153e-01,2.574855727105175296e-01,9.313131313131313427e-02,3.082023110437582814e-01,5.221478021050260931e-01,1.338114782416428283e-01,2.990278488414588876e-01,6.084754797441366270e-01,3.076101875857861767e-01,1.458167923779277453e-01,5.595324572409694497e-01,3.673293166846154367e-01,3.200000000000000622e-01,6.089347079037800148e-01,6.227084565345949452e-01,3.119506755870392056e-01
3.638278074342523594e-01,2.357118701386539117e-01,3.617868829136434705e-01,2.343602505792500013e-01,3.261713460323193425e-01,2.249968940241023618e-01,1.768978444236175840e-01,2.027335984095427479e-01,2.279765082754938721e-01,2.085088458298229863e-01,5.779467680608364050e-02,0.000000000000000000e+00,5.734344814587947342e-02,3.667925543240729835e-02,1.277832545806846243e-01,1.222014079825966271e-01,5.148989898989898839e-02,1.564690282250426057e-01,1.033939325716215635e-01,6.861932202921382229e-02,3.322856516336524790e-01,2.190831556503198829e-01,3.213359768186671017e-01,1.900307661770543888e-01,5.146272204979198683e-01,2.966983923703078174e-01,2.843589743589743923e-01,4.302405498281786644e-01,3.646757342795191592e-01,2.778433687524596851e-01
1.346295117292717336e-01,1.944538383496786649e-01,1.330203442879499542e-01,6.830859006264480837e-02,4.754897535433783018e-01,1.670393837743819609e-01,1.556466729147141376e-02,6.043737574552683622e-02,3.315536572343833477e-01,3.062342038753158580e-01,2.889733840304180984e-02,1.195250834641490983e-01,2.125053008528483139e-02,9.447177613663104018e-03,1.631709555699085434e-01,3.813789769465510821e-02,7.113636363636363646e-03,9.418450464103049480e-02,1.004390161535430731e-01,6.654643947873913057e-02,1.038666764125429354e-01,2.073560767590618692e-01,9.648721468151083558e-02,4.262604208019053764e-02,4.155715512117809651e-01,8.538774242997546060e-02,2.255555555555555439e-02,1.534020618556700966e-01,2.069781194559432436e-01,1.813590449954086137e-01
1.992751848768303802e-01,4.020967196482921890e-01,1.906387821880779487e-01,1.104865699819788660e-01,3.045951069784238463e-01,8.143868803578085958e-02,3.882380506091845374e-02,5.541749502982107334e-02,1.751201281366790985e-01,1.878685762426282047e-01,1.067173637515842766e-01,1.874682172942138680e-01,8.848890354803751190e-02,4.047082730977702436e-02,1.408709249753543891e-01,5.095628002537994083e-02,2.949494949494949059e-02,1.410304982004167429e-01,2.276411324365396061e-01,3.020189876041623825e-02,1.572253490241941609e-01,3.651385927505330642e-01,1.448324945351024406e-01,7.267268757443429150e-02,2.465165422967707243e-01,5.710626655412288921e-02,4.720512820512820507e-02,1.276632302405498187e-01,1.711019120835797214e-01,6.946084218811487965e-02
1.684215681473137938e-01,2.336827866080486427e-01,1.604068857589984187e-01,9.040590405904058713e-02,2.607204116638078828e-01,4.627904087464281002e-02,3.207591377694470058e-02,6.809145129224651594e-02,1.836625734116391628e-01,2.426284751474303558e-01,1.086366105377511299e-02,1.337637356563267099e-01,9.942044008858313964e-03,5.420266792180768872e-03,1.417547676513580546e-01,2.455660633894311135e-02,2.373232323232322971e-02,1.172381132790301234e-01,1.717791411042944860e-01,5.120710860522641183e-02,1.097142021782033239e-01,2.204157782515991926e-01,1.009608052463016326e-01,4.900258038904327373e-02,2.101961302251865171e-01,3.386015465067768876e-02,3.914529914529914917e-02,1.389690721649484428e-01,1.612458111571062891e-01,1.035681490226944002e-01
3.839071453058425787e-01,8.065607034156239141e-01,3.967847488974249881e-01,2.465030464258130827e-01,4.845174686286901622e-01,4.362653745806933658e-01,4.102624179943767380e-01,4.174453280318091153e-01,4.933262146289375538e-01,3.483572030328558888e-01,4.722071338040919469e-02,2.025028189878175233e-01,5.399802101493663548e-02,3.029148409220803681e-02,1.234660230478974718e-01,1.703175514397075319e-01,7.295454545454545248e-02,1.935972722106459598e-01,2.905667811110483612e-02,8.513328634799553762e-02,3.585995175791242828e-01,1.000000000000000000e+00,3.650551573382135873e-01,2.013199682413656100e-01,7.734927028990292719e-01,5.133451698343860503e-01,4.874358974358974916e-01,6.920962199312714613e-01,3.837965700768776189e-01,4.287026105207923377e-01
1.982957049806552963e-01,1.457558336151504319e-01,1.872243562384406923e-01,1.102291255470694287e-01,2.302067346754536059e-01,6.199527891663561552e-02,5.260074976569821537e-02,1.373260437375745657e-01,4.986652429257877328e-01,2.352569502948609337e-01,1.630997646206771290e-01,2.002918481505228665e-01,1.394713282759270923e-01,5.795314887242759838e-02,2.148757521161233086e-01,8.617095205003473535e-02,3.823232323232322871e-02,3.496874408031824255e-01,3.001069398322733228e-01,3.835523679228335092e-02,1.692858709158687192e-01,1.663113006396589322e-01,1.535763306390117156e-01,7.694025406907503695e-02,2.141583569966320488e-01,5.599053079915787545e-02,5.756410256410256221e-02,2.848797250859106400e-01,3.027794204612654916e-01,7.765971402335036800e-02
2.262108820216465199e-01,2.303009807237064166e-01,2.224356238440745592e-01,1.289367544838238844e-01,3.528933826848426047e-01,1.393030190085725317e-01,7.900656044985941706e-02,1.129224652087475050e-01,2.952482648158034628e-01,1.933445661331085752e-01,5.033496288249138945e-02,1.465652568042627446e-01,4.631767422136361806e-02,2.405313430382631165e-02,1.067749940510588913e-01,1.146478532797534644e-01,4.611111111111110272e-02,1.508808486455767983e-01,8.411662070130014601e-02,4.868510150214888643e-02,1.985234997441706617e-01,2.982409381663113646e-01,1.790452951044684271e-01,9.614430329495832206e-02,3.066103149970282327e-01,1.523318877278768968e-01,1.455555555555555769e-01,2.975945017182130004e-01,2.075694855115316484e-01,1.380690017053652907e-01
4.186786816200596117e-01,3.063916131214067251e-01,4.330630246123203797e-01,2.723333047283961195e-01,4.872257831542836648e-01,4.868927817120140000e-01,4.564198687910027696e-01,4.499005964214711772e-01,3.785371062466630354e-01,3.555181128896376386e-01,6.366105377512221164e-02,1.227531008865993117e-01,8.043160721858361173e-02,3.976107493864376730e-02,9.688275486963321415e-02,2.401879324410067518e-01,9.777777777777776902e-02,2.290206478499715870e-01,8.439804131254576014e-02,1.100769730387076428e-01,3.607923397412469702e-01,3.483475479744136960e-01,3.681053327232982619e-01,2.003275109170305490e-01,4.314204582975633140e-01,4.301015804639520823e-01,4.295726495726496230e-01,5.951890034364260007e-01,2.375320323280110113e-01,3.362193362193362511e-01
3.119153729369704697e-01,2.526208995603651530e-01,2.975529947360933125e-01,1.882347893246374693e-01,2.511510336733772109e-01,9.370729283140766253e-02,6.281630740393627510e-02,1.615805168986083618e-01,2.530699412706888252e-01,1.617523167649534965e-01,1.408654716639506921e-02,2.924893320657100393e-01,2.261697215285304180e-02,1.096007082581556061e-02,1.243498657239011373e-01,7.340544460222980794e-02,2.858585858585858605e-02,1.734229967796931116e-01,1.309731524736871822e-01,1.897378494534499374e-02,2.281265989328265520e-01,3.550106609808102442e-01,2.131564231609984206e-01,1.143558951965065462e-01,2.339694908538598184e-01,9.295534146365128092e-02,7.230769230769230893e-02,2.718556701030927503e-01,1.888428937512320882e-01,7.247802702348155046e-02
1.840932464861158024e-01,3.807913425769359206e-01,1.841655996585573885e-01,9.915901484596240101e-02,5.197255574614065843e-01,2.179773884954653573e-01,1.075679475164011134e-01,1.109840954274353975e-01,3.603844100373733150e-01,4.231255265374893604e-01,7.734926670287886608e-02,4.006058060094186968e-01,6.219667342034585628e-02,3.327991512855855982e-02,2.942856171601455073e-01,1.061123364655406631e-01,6.530303030303030720e-02,1.421860200795605211e-01,1.446220521190971775e-01,1.064494285753768976e-01,1.619764637087932058e-01,5.367803837953091239e-01,1.527121142799043874e-01,7.480647082175467810e-02,5.582117149838208281e-01,1.361294641557761198e-01,1.499999999999999944e-01,2.105498281786941650e-01,2.359550561797753021e-01,2.195329922602650696e-01
3.109358930407952748e-01,2.120392289482583292e-01,2.977663963579456619e-01,1.891358448468205833e-01,2.884354969757153553e-01,1.102932041247360051e-01,8.280224929709463499e-02,1.463220675944333915e-01,2.920448478376935775e-01,1.899747262005053727e-01,1.005612891544450382e-01,1.512082955625815295e-01,8.891297177590348766e-02,4.844620263803749161e-02,2.129041030696535719e-01,7.506722663685530539e-02,4.060606060606060386e-02,1.713582117825345752e-01,1.712162998818033133e-01,6.685737186131034127e-02,2.551714055990059182e-01,2.547974413646055813e-01,2.374561537288394364e-01,1.306073838824930444e-01,3.191573664399391386e-01,9.499277197271784046e-02,9.547008547008546675e-02,2.561168384879725091e-01,2.286615414941849389e-01,1.134723861996589367e-01
5.641314462020666776e-01,2.996280013527222730e-01,5.518565941101152283e-01,4.211790955118853708e-01,4.754897535433783018e-01,3.207230711889675900e-01,3.099812558575444910e-01,4.470178926441351619e-01,4.004271222637482142e-01,2.032434709351305102e-01,2.230671736375157976e-01,1.837095668708129681e-01,1.922442632992508171e-01,1.787417958229205184e-01,1.613012883706700096e-01,1.514336646825996391e-01,7.436868686868686185e-02,2.913430573972343174e-01,1.496876231215173991e-01,5.918770642455396802e-02,6.381843432497624757e-01,4.296375266524521397e-01,5.877179604493925069e-01,4.767268757443430260e-01,6.024565805982962097e-01,3.141620824480213514e-01,3.315384615384615596e-01,7.185567010309278357e-01,3.887246205401143628e-01,1.829988193624557113e-01
3.555022283167637021e-01,3.063916131214067251e-01,3.551002987622705609e-01,2.227323436025057946e-01,2.595468087027172910e-01,2.896633122126972548e-01,2.120431115276475709e-01,1.770377733598409442e-01,3.080619327282435593e-01,3.152906486941868813e-01,1.124388919065725245e-01,3.420150788211103188e-01,1.184563916505678161e-01,6.094157990877813180e-02,1.385933303871910716e-01,3.456355560926972492e-01,1.339141414141414022e-01,2.892593294184504504e-01,3.613159227781842509e-01,2.927324737780357955e-01,2.767341568598786217e-01,3.584754797441365159e-01,2.674495450155049969e-01,1.454198094481937431e-01,1.884038829822359262e-01,2.181117870205974418e-01,2.136752136752136932e-01,2.888316151202748872e-01,2.536960378474276689e-01,2.436048799685163746e-01
4.240658210490230173e-01,4.592492390936758762e-01,4.344857020913358570e-01,2.874796189822362846e-01,4.043513586711204866e-01,3.921605168343894610e-01,4.243205248359887549e-01,4.360337972166997145e-01,5.381740523224775030e-01,2.573715248525692001e-01,1.157704146297302283e-01,1.459019655530743864e-01,1.043679027470197640e-01,7.227894015293294394e-02,1.333242682802460999e-01,2.731214309454028655e-01,1.533333333333333215e-01,3.136957757150974913e-01,3.389429841841615776e-01,1.102151652087392797e-01,3.911263796506103119e-01,5.066631130063966593e-01,3.803060342636368496e-01,2.335748312822548689e-01,4.644390147262760782e-01,4.261237399462506348e-01,6.057264957264957284e-01,7.725085910652920163e-01,6.424206583875419208e-01,2.695789059425423573e-01
9.755619765904305352e-02,3.256679066621575025e-01,9.339877649736799681e-02,4.947223890843559235e-02,2.914146429538684302e-01,8.342651261026215459e-02,5.475632614807871695e-02,4.778827037773360209e-02,2.205018686599039546e-01,2.609519797809602970e-01,6.670287887017925521e-02,2.212960711048221341e-01,6.111294350468832876e-02,2.136354637111083019e-02,1.946833463643471429e-01,6.207511254796507782e-02,5.901515151515150659e-02,1.821367683273347193e-01,1.990769403951145322e-01,1.125989801417851544e-01,8.230392515167017642e-02,3.616737739872069035e-01,7.427177062681100672e-02,3.488487495037713437e-02,3.217988509542362707e-01,6.613887514431800174e-02,7.991452991452992205e-02,1.321649484536082386e-01,1.945594322885866312e-01,1.584677948314313078e-01
2.031931044615309379e-01,3.040243490023671891e-01,2.134727557262768860e-01,1.159358105208959100e-01,5.260449580211248310e-01,3.980618710398807769e-01,2.853795688847234890e-01,2.575546719681908736e-01,6.054458088627870938e-01,5.903538331929234495e-01,1.343472750316856423e-01,1.476707422229101008e-01,1.280686048155303403e-01,6.387397786319709558e-02,1.304687765577726977e-01,2.351270507901017937e-01,1.061868686868686767e-01,1.977647281682136937e-01,2.089266617887093891e-01,1.648701684562552672e-01,2.975659674000438737e-01,4.291044776119403714e-01,3.299781404097402726e-01,1.650208416038110304e-01,6.110414052697616949e-01,5.338164954254833727e-01,5.945299145299145493e-01,5.312714776632301295e-01,6.300019712201854194e-01,5.585727403909221955e-01
2.276801018659091458e-01,5.799797091646938796e-01,2.363778631384265694e-01,1.317257358620097796e-01,4.583370948812856005e-01,3.474344639085601427e-01,2.542174320524835940e-01,2.267395626242544870e-01,4.143085958355580134e-01,4.088037068239258609e-01,1.063914539199710130e-01,3.199053704481638061e-01,8.881873439193327391e-02,5.162141061415992382e-02,2.510453139341197182e-01,2.676828715593557728e-01,9.502525252525252653e-02,2.502367872703163409e-01,1.533460910677097999e-01,1.650429086687948410e-01,2.548059352386520815e-01,7.281449893390193884e-01,2.399979665497432579e-01,1.352967447399761602e-01,7.087763322987519210e-01,4.301015804639520823e-01,3.782051282051282493e-01,5.013745704467353903e-01,3.252513305736250970e-01,4.293585202676111767e-01
4.441941329154214246e-02,3.811295231653702986e-01,4.794423104282252712e-02,2.205440659057752995e-02,6.470163401643043155e-01,2.055845446639334162e-01,7.029053420805997376e-02,4.601888667992047599e-02,3.529097704217832865e-01,3.708930075821399441e-01,8.933550606554407914e-02,3.769484180503658299e-01,8.179804928615183601e-02,2.164371178076869920e-02,3.473161777203657152e-01,2.160920929389370804e-01,7.575757575757574580e-02,1.753930668687251337e-01,3.614566330838069885e-01,7.438884512803503601e-02,3.241722096337984471e-02,4.003198294243071054e-01,3.848304610848457541e-02,1.248015085351329712e-02,6.123621475269100944e-01,1.382639151652744480e-01,7.693162393162394919e-02,9.546391752577319811e-02,2.773506800709639730e-01,1.448248720975994774e-01
3.559919682648513550e-01,3.175515725397362043e-01,3.493384549722577948e-01,2.217883806745043762e-01,3.366434955312810340e-01,2.322959373835259134e-01,1.391752577319587403e-01,2.395129224652087219e-01,3.801388147357182001e-01,1.802864363942713322e-01,6.380590258917254176e-02,1.295407813570939037e-01,6.662583046694622868e-02,3.374685747798833457e-02,1.230241017098956113e-01,1.370063752001692003e-01,3.878787878787878091e-02,2.248531918924038531e-01,1.032532222659987425e-01,6.633915122369166140e-02,2.767341568598786217e-01,3.776652452025587303e-01,2.776167962991205052e-01,1.454446208813020835e-01,3.970811596117018172e-01,2.674952217403537835e-01,1.541880341880342009e-01,5.116838487972508176e-01,2.753794598856692533e-01,1.946740128558311356e-01
2.477594397374993651e-01,2.363882313155224457e-01,2.460520699957320367e-01,1.387625504162018353e-01,5.404893021576240297e-01,2.741334327245620317e-01,9.090909090909089774e-02,1.488568588469184883e-01,5.088093966898025178e-01,3.426705981465878459e-01,9.846098135071518209e-02,1.417011209622144885e-01,8.189228667012204976e-02,4.075099271943488644e-02,1.970289288506645864e-01,9.515968214641809531e-02,4.992424242424241959e-02,1.742564879712066306e-01,1.430742387572465635e-01,9.446125782513162261e-02,2.109494919961991122e-01,2.590618336886993944e-01,1.989731076203548055e-01,9.936978959904724240e-02,5.040612824407315617e-01,1.655266757865937188e-01,1.216239316239316470e-01,2.764604810996563189e-01,2.968657599053814433e-01,2.002492457037912676e-01
